,City,State_ab,Mean,displayName,cost-after-aid
6188,73,35,0.2691995701173942,Temple University,0.4231422505307856
6189,73,35,0.4348814322831955,University of Pennsylvania,0.23653734800231616
6190,73,35,0.4348814322831955,Drexel University,0.5595444894807952
6191,73,35,0.4348814322831955,Temple University,0.4231422505307856
6192,73,35,0.538860316976657,University of Pennsylvania,0.23653734800231616
6193,73,35,0.538860316976657,Drexel University,0.5595444894807952
6194,73,35,0.538860316976657,Temple University,0.4231422505307856
6195,73,39,0.2077889457582034,University of Pennsylvania,0.23653734800231616
6196,73,39,0.2077889457582034,Drexel University,0.5595444894807952
6197,73,39,0.2077889457582034,Temple University,0.4231422505307856
6198,91,23,0.2704183943637614,Washington University in St. Louis,0.30995946728430807
6199,91,23,0.2704183943637614,Saint Louis University,0.29226018143215593
6200,91,23,0.16851480500870883,Washington University in St. Louis,0.30995946728430807
6201,91,23,0.16851480500870883,Saint Louis University,0.29226018143215593
6202,91,23,0.1897618763305155,Washington University in St. Louis,0.30995946728430807
6203,91,23,0.1897618763305155,Saint Louis University,0.29226018143215593
6204,91,23,0.12378066104744767,Washington University in St. Louis,0.30995946728430807
6205,91,23,0.12378066104744767,Saint Louis University,0.29226018143215593
6206,91,23,0.2830595782703402,Washington University in St. Louis,0.30995946728430807
6207,91,23,0.2830595782703402,Saint Louis University,0.29226018143215593
6208,31,25,0.08579946223497778,Oregon State University,0.4526153252267902
6209,31,34,0.25828779899282295,Oregon State University,0.4526153252267902
6210,31,34,0.3435766726921604,Oregon State University,0.4526153252267902
6211,31,34,0.16219833070490042,Oregon State University,0.4526153252267902
6212,31,34,0.18241187200698353,Oregon State University,0.4526153252267902
6213,31,34,0.23742778672222747,Oregon State University,0.4526153252267902
6214,31,34,0.29668076275338984,Oregon State University,0.4526153252267902
6215,31,34,0.25732838666375685,Oregon State University,0.4526153252267902
6216,31,34,0.10607476827927546,Oregon State University,0.4526153252267902
6217,31,34,0.09270887806404592,Oregon State University,0.4526153252267902
6218,36,29,0.30342547260321917,Duke University,0.19664157498552404
6219,36,29,0.30342547260321917,University of New Hampshire,0.41767998455896543
6220,36,31,0.2593995643526849,Duke University,0.19664157498552404
6221,36,31,0.2593995643526849,University of New Hampshire,0.41767998455896543
6222,36,26,0.14740361611977418,Duke University,0.19664157498552404
6223,36,26,0.14740361611977418,University of New Hampshire,0.41767998455896543
6224,36,26,0.35279608988005284,Duke University,0.19664157498552404
6225,36,26,0.35279608988005284,University of New Hampshire,0.41767998455896543
6226,36,26,0.14399008470004981,Duke University,0.19664157498552404
6227,36,26,0.14399008470004981,University of New Hampshire,0.41767998455896543
6228,36,26,0.11322712542772084,Duke University,0.19664157498552404
6229,36,26,0.11322712542772084,University of New Hampshire,0.41767998455896543
6230,36,26,0.048427675545691495,Duke University,0.19664157498552404
6231,36,26,0.048427675545691495,University of New Hampshire,0.41767998455896543
6232,36,26,0.2982825284014873,Duke University,0.19664157498552404
6233,36,26,0.2982825284014873,University of New Hampshire,0.41767998455896543
6234,36,26,0.2743136907727593,Duke University,0.19664157498552404
6235,36,26,0.2743136907727593,University of New Hampshire,0.41767998455896543
6236,36,26,0.19252893678172753,Duke University,0.19664157498552404
6237,36,26,0.19252893678172753,University of New Hampshire,0.41767998455896543
6238,36,26,0.1626842133436549,Duke University,0.19664157498552404
6239,36,26,0.1626842133436549,University of New Hampshire,0.41767998455896543
6240,36,26,0.3932149371852572,Duke University,0.19664157498552404
6241,36,26,0.3932149371852572,University of New Hampshire,0.41767998455896543
6242,36,26,0.18690422759072212,Duke University,0.19664157498552404
6243,36,26,0.18690422759072212,University of New Hampshire,0.41767998455896543
6244,36,26,0.160732447489675,Duke University,0.19664157498552404
6245,36,26,0.160732447489675,University of New Hampshire,0.41767998455896543
6246,36,26,0.5288173698925706,Duke University,0.19664157498552404
6247,36,26,0.5288173698925706,University of New Hampshire,0.41767998455896543
6248,36,26,0.28206722474542634,Duke University,0.19664157498552404
6249,36,26,0.28206722474542634,University of New Hampshire,0.41767998455896543
6250,36,26,0.16007774122220073,Duke University,0.19664157498552404
6251,36,26,0.16007774122220073,University of New Hampshire,0.41767998455896543
6252,36,26,0.12727654545679146,Duke University,0.19664157498552404
6253,36,26,0.12727654545679146,University of New Hampshire,0.41767998455896543
6254,36,26,0.1411118477128516,Duke University,0.19664157498552404
6255,36,26,0.1411118477128516,University of New Hampshire,0.41767998455896543
6256,36,26,0.17476951457030268,Duke University,0.19664157498552404
6257,36,26,0.17476951457030268,University of New Hampshire,0.41767998455896543
6258,36,26,0.3566955039385317,Duke University,0.19664157498552404
6259,36,26,0.3566955039385317,University of New Hampshire,0.41767998455896543
6260,74,30,0.44700791000465295,Rutgers University--New Brunswick,0.5198803319822428
6261,74,30,0.2124871838159905,Rutgers University--New Brunswick,0.5198803319822428
6262,74,30,0.44972144101261236,Rutgers University--New Brunswick,0.5198803319822428
6263,74,30,0.4517308539593259,Rutgers University--New Brunswick,0.5198803319822428
6264,48,30,0.5371679630399783,Stevens Institute of Technology,0.7454931480409187
6265,48,30,0.40782023989425875,Stevens Institute of Technology,0.7454931480409187
6266,48,30,0.52266148391852,Stevens Institute of Technology,0.7454931480409187
6267,48,30,0.7222604248590735,Stevens Institute of Technology,0.7454931480409187
6268,48,30,0.45598850352264914,Stevens Institute of Technology,0.7454931480409187
6269,47,31,0.5209608946828792,Hofstra University,0.5215016406099209
6270,47,31,0.41708906887592284,Hofstra University,0.5215016406099209
6271,47,31,0.23428190251876618,Hofstra University,0.5215016406099209
6272,47,31,0.5362085507109122,Hofstra University,0.5215016406099209
6273,47,31,0.47058968858216976,Hofstra University,0.5215016406099209
6274,47,31,0.24793602819766364,Hofstra University,0.5215016406099209
6275,47,40,0.1367759628093899,Hofstra University,0.5215016406099209
6276,47,40,0.16716421597895056,Hofstra University,0.5215016406099209
6277,53,31,0.40628847428733783,Cornell University,0.28724184520362867
6278,53,31,0.08058651799206941,Cornell University,0.28724184520362867
6279,53,31,0.3723713955125856,Cornell University,0.28724184520362867
6280,53,31,0.1592747995734115,Cornell University,0.28724184520362867
6281,53,31,0.2057507092651231,Cornell University,0.28724184520362867
6282,53,31,0.2750342794319291,Cornell University,0.28724184520362867
6283,53,31,0.20545423850249322,Cornell University,0.28724184520362867
6284,12,31,0.30452488501463826,Binghamton University--SUNY,0.31210191082802546
6285,12,31,0.19227364251390736,Binghamton University--SUNY,0.31210191082802546
6286,12,31,0.13108125357720798,Binghamton University--SUNY,0.31210191082802546
6287,12,31,0.17675010397064939,Binghamton University--SUNY,0.31210191082802546
6288,12,31,0.12343477849104617,Binghamton University--SUNY,0.31210191082802546
6289,12,31,0.21702483354401972,Binghamton University--SUNY,0.31210191082802546
6290,12,31,0.12466183803637532,Binghamton University--SUNY,0.31210191082802546
6291,12,31,0.05565415038479434,Binghamton University--SUNY,0.31210191082802546
6292,12,31,0.27582898578175635,Binghamton University--SUNY,0.31210191082802546
6293,12,31,0.22691130994782938,Binghamton University--SUNY,0.31210191082802546
6294,12,31,0.22700189823641073,Binghamton University--SUNY,0.31210191082802546
